"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","search_clicks_P",85650.066388422,1725018.73918314,0.00594903607269416,10987.3805043512,0.00331114771936101,184209.861970969,0.0197547661533953,46052.4654927422,0.0197547661533953,TRUE,0.0690703996370795,0.438674407542572,5466.32696390658,858213.333333333,15478.4605541808,39026.5790517509,0.0504854220719265,0.222566292775274,1,0.94729564476785,NA,NA,0.0516766373338256,NA,NA,0.0516766373338256,0.0234081303408558,0,37078.6687599337,0.000466296651105913,65481090.2533626,1e-04,"1_138_7",1,138,7,966,1,10987.3805043512,7323.84257458995,1857.51561068337,2.01001158124997,2.01001158124997,0.497509571252384,0.497509571252384,2,FALSE,1.62990743017268,0.0609147148953587,0.738667540386484,2.51842607532779,0.0304245110680706
"12","newsletter",254336.434621527,8935113.66908345,0.0308143397654747,56911.5520323787,0.0171508173074264,491863.903624733,0.0527477535211121,122965.975906183,0.0527477535211121,TRUE,NA,NA,NA,NA,21129.3993140617,49369,NA,NA,1,0.94729564476785,NA,NA,0.0516766373338256,NA,NA,0.0516766373338256,0.0234081303408558,0,37078.6687599337,0.000466296651105913,65481090.2533626,1e-04,"1_138_7",1,138,7,966,1,56911.5520323787,34908.4590707676,13779.0597567059,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.392623331172347
"13","(Intercept)",22999.8925676546,3610983.13312177,0.0124531220611575,22999.8925676546,0.00689604370835666,91999.5702706184,0.00986296437744565,22999.8925676546,0.00986296437744565,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"14","trend",0.272351956613801,76249056.7268616,0.262958528318251,485662.781699756,0.145615974521272,1922442.47481549,0.206098589276228,480610.618703872,0.206098589276228,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"15","season",0.310063847847517,32330.335703594,0.000111496953032562,205.925705118433,6.17425781009068e-05,512319.433354132,0.0549240426469546,128079.858338533,0.0549240426469546,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"16","holiday",1,6959550.26428534,0.0240012555408919,278382.010571414,0.0834671078081664,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"17","competitor_sales_B",0.182251546595037,159454192.528388,0.549906341158297,1015631.79954387,0.304516260702068,5529743.74766069,0.592825221239086,1382435.93691517,0.592825221239086,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"18","events",0.991742461617537,1262298.77633035,0.00435326340771402,1262298.77633035,0.378474269345985,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"19","tv_S",667518.995819143,13804859.5567673,0.0476085306299771,87929.0417628487,0.026363710762861,421532.392179544,0.0451910694340936,105383.098044886,0.0451910694340936,TRUE,0.211749818240888,0.304447357894179,16758.1735031847,2631033.24,NA,NA,0.409191036403572,0.523286990038894,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,87929.0417628487,25365.9845672315,8607.81106404679,5.24693468212027,5.24693468212026,0.190587468795381,0.190587468795381,2,FALSE,5.18152761569,0.00576553641923643,5.09766624333627,5.26611918066476,0.431612308205548
"20","ooh_S",215737.154505721,12131264.4801113,0.0418368382674791,77269.2005102633,0.0231675770858997,141885.996223393,0.0152111202508153,35471.4990558482,0.0152111202508153,TRUE,0.647116095129355,0.194270362866276,51213.6628450106,8040545.06666667,NA,NA,0.359583859950911,0.176136157671093,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,77269.2005102633,85270.2595456608,34056.5967006501,1.50876145578779,1.50876145578779,0.662795298861778,0.662795298861778,2,FALSE,1.47706644340484,0.00821030148480911,1.35693675515272,1.59681892758235,0.742962413628149
"21","print_S",282836.290373445,5591254.58198321,0.0192824428189027,35613.0865094472,0.0106778499263085,72457.9284905072,0.00776797071402856,18114.4821226268,0.00776797071402856,TRUE,0.0459846796638374,0.032083754743734,3639.29115357396,571368.711111111,NA,NA,0.165730860773327,0.0899487014703752,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,35613.0865094472,4063.91627491058,424.625121336625,9.78572062707141,9.78572062707141,0.102189714800725,0.102189714800725,2,FALSE,9.80561086494387,0.010118246750308,9.6577597444975,9.95338677063457,0.185233156387409
"22","facebook_I",26842.2409191653,638129.504745986,0.00220070388602387,4064.51913850946,0.00121866228505917,8097.33487557175,0.00086808802687982,2024.33371889294,0.00086808802687982,TRUE,0.0260790073288395,0.0305241169532398,2063.92871190257,324036.807768703,7931316.89352431,4246971.10201491,0.0189148518558239,0.0100519677087357,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,4064.51913850946,2114.10225016037,50.1735382578071,1.96931178633719,1.96931178633719,0.507791608691858,0.507791608691858,2,FALSE,1.86504945572793,0.0800631215587754,0.693445686133277,3.0326674024797,0.00481101183871267
"23","search_clicks_P",73489.0548371855,1571446.81582538,0.00541941579028438,10009.2153874228,0.00300105692211337,161573.591337895,0.0173217610801227,40393.3978344737,0.0173217610801227,TRUE,0.0690703996370795,0.438674407542572,5466.32696390658,858213.333333333,15478.4605541808,39026.5790517509,0.0465793910163661,0.200576183110903,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,10009.2153874228,7259.75679110479,1793.4298271982,1.83106781820998,1.83106781820998,0.546129416974617,0.546129416974617,2,FALSE,1.62990743017268,0.0609147148953587,0.738667540386484,2.51842607532779,0.0328187933120602
"24","newsletter",235496.027412528,8660724.96254281,0.0298680611679894,55163.8532646039,0.0165397443538091,465728.383473783,0.0499291729543465,116432.095868446,0.0499291729543465,TRUE,NA,NA,NA,NA,21129.3993140617,49369,NA,NA,1,0.948031098438302,NA,NA,0.0513148143698693,NA,NA,0.0513148143698693,0.0328697261451899,0,29299.91770407,0.000347490916829596,65481090.2533626,1e-04,"1_146_7",1,146,7,1022,1,55163.8532646039,34481.655157946,13352.2558438842,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.392700043029257
"25","(Intercept)",16841.6975342555,2644146.51287811,0.00911881281594025,16841.6975342555,0.00505286513796243,67366.7901370218,0.00722441751624418,16841.6975342555,0.00722441751624418,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"26","trend",0.277271912530989,77626472.9293649,0.267708794787637,494436.133308057,0.148341287798319,1957170.81804834,0.20988708399838,489292.704512085,0.20988708399838,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"27","season",0.310936823890937,32421.3608545135,0.0001118108695681,206.505483149768,6.19560085604921e-05,513761.854310337,0.0550958436925428,128440.463577584,0.0550958436925428,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"28","holiday",0.999667433674171,6957235.75222452,0.0239932735315213,278289.430088981,0.0834927094908316,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"29","competitor_sales_B",0.181950011872318,159190375.970292,0.548996522508193,1013951.43930122,0.304206857343877,5520594.80062123,0.592028827506457,1380148.70015531,0.592028827506457,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"30","events",0.990118600118645,1260231.9107253,0.00434613545149967,1260231.9107253,0.378096202861963,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"31","tv_S",666270.173923558,13554860.5901476,0.0467463644188085,86336.6916569913,0.0259028318560709,410145.481299261,0.0439840193258431,102536.370324815,0.0439840193258431,TRUE,0.211749818240888,0.304447357894179,16758.1735031847,2631033.24,NA,NA,0.403892846764091,0.515737073719732,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,86336.6916569913,25188.5277915692,8430.35428838454,5.15191537076424,5.15191537076424,0.194102567304334,0.194102567304334,2,FALSE,5.18152761569,0.00576553641923643,5.09766624333627,5.26611918066476,0.421853334376385
"32","ooh_S",214748.160547999,12134356.599011,0.0418475019933025,77288.8955351017,0.0231883018327939,141794.884839258,0.0152060896424335,35448.7212098144,0.0152060896424335,TRUE,0.647116095129355,0.194270362866276,51213.6628450106,8040545.06666667,NA,NA,0.361566229164132,0.178299852880902,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,77288.8955351017,85328.7273582166,34115.064513206,1.50914602161933,1.50914602161934,0.662626403061372,0.662626403061372,2,FALSE,1.47706644340484,0.00821030148480911,1.35693675515272,1.59681892758235,0.743076097222539
"33","print_S",280018.530407838,5640800.07717501,0.0194533093326631,35928.6629119427,0.010779358073146,73304.1287517615,0.00786113796857616,18326.0321879404,0.00786113796857616,TRUE,0.0459846796638374,0.032083754743734,3639.29115357396,571368.711111111,NA,NA,0.168078364660813,0.0921762120461426,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,35928.6629119427,4091.66455861265,452.373405038692,9.87243432739892,9.87243432739892,0.101292139996789,0.101292139996789,2,FALSE,9.80561086494387,0.010118246750308,9.6577597444975,9.95338677063457,0.19476514201297
"34","facebook_I",27864.13303579,691018.637701796,0.00238310153345848,4401.39259682672,0.00132051078377088,8777.34253654378,0.000941282596931006,2194.33563413595,0.000941282596931006,TRUE,0.0260790073288395,0.0305241169532398,2063.92871190257,324036.807768703,7931316.89352431,4246971.10201491,0.0205902143288205,0.0110370616311383,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,4401.39259682672,2123.72043020815,59.7917183055819,2.13253130858839,2.13253130858839,0.468926292417222,0.468926292417222,2,FALSE,1.86504945572793,0.0800631215587754,0.693445686133277,3.0326674024797,0.00593793697362499
"35","search_clicks_P",73376.4962116478,1539500.50740754,0.00530924322412595,9805.73571597156,0.00294192791733308,161238.969288319,0.0172912741078862,40309.7423220798,0.0172912741078862,TRUE,0.0690703996370795,0.438674407542572,5466.32696390658,858213.333333333,15478.4605541808,39026.5790517509,0.045872345082143,0.202749799722085,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,9805.73571597156,7368.37861365178,1902.0516497452,1.79384361395092,1.79384361395092,0.557462195825148,0.557462195825148,2,FALSE,1.62990743017268,0.0609147148953587,0.738667540386484,2.51842607532779,0.0344721328619147
"36","newsletter",242221.394680511,8694670.81888451,0.029985129533282,55380.0689100924,0.0166151908953716,470719.909437453,0.050480023644706,117679.977359363,0.050480023644706,TRUE,NA,NA,NA,NA,21129.3993140617,49369,NA,NA,1,0.948003151094015,NA,NA,0.0513286103130877,NA,NA,0.0513286103130877,0.0326042263886077,0,29773.0147474862,0.000354716580849869,65481090.2533626,1e-04,"1_147_3",1,147,3,1025,1,55380.0689100924,34601.7165077764,13472.3171937147,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.394171007428238
"37","(Intercept)",56206.4530141216,8824413.12321709,0.0304325691066019,56206.4530141216,0.0169630448405788,224825.812056486,0.0241278383308847,56206.4530141216,0.0241278383308847,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"38","trend",0.277096898013123,77577474.9633994,0.267539816526476,494124.044352862,0.149126085559248,1955935.4483927,0.209906922398255,488983.862098174,0.209906922398255,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"39","season",0.323997189806387,33783.1642939971,0.00011650729262797,215.179390407625,6.49409000659744e-05,535341.536403722,0.0574517397446838,133835.384100931,0.0574517397446838,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"40","holiday",0.980366422107222,6822909.39207279,0.0235300250207053,272916.375682912,0.0823658578361873,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"41","competitor_sales_B",0.174203604825463,152412946.073375,0.525623341671905,970783.096008759,0.29298125579878,5285558.95738988,0.5672351890815,1321389.73934747,0.5672351890815,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"42","events",0.9781661951003,1245018.78149793,0.0042936702506897,1245018.78149793,0.375745279863258,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"43","tv_S",684109.327465257,13556218.8408421,0.0467510485895908,86345.3429352999,0.0260589282091622,408198.671302473,0.0438070320217214,102049.667825618,0.0438070320217214,TRUE,0.211749818240888,0.304447357894179,16758.1735031847,2631033.24,NA,NA,0.396972054728634,0.492341170227788,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,86345.3429352999,25174.5672299534,8416.3937267687,5.15243161308068,5.15243161308068,0.1940831194074,0.1940831194074,3,FALSE,5.20310190089686,0.00567735463868728,5.11386236778779,5.29264285413931,0.417021392097547
"44","ooh_S",220057.961144312,12378806.0561117,0.0426905297269788,78845.8984465712,0.0237956042255304,145106.948788206,0.0155725758044639,36276.7371970514,0.0155725758044639,TRUE,0.647116095129355,0.194270362866276,51213.6628450106,8040545.06666667,NA,NA,0.362493415964703,0.175018024303246,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,78845.8984465712,84301.1899306887,33087.5270856781,1.53954812185929,1.53954812185929,0.649541242525314,0.649541242525314,3,FALSE,1.53367747481675,0.00772081751302314,1.41226726280586,1.65539660699085,0.739846852514719
"45","print_S",279453.445443042,5545806.399554,0.0191257066220323,35323.6076404714,0.010660625394486,71886.3079391865,0.00771468898653467,17971.5769847966,0.00771468898653467,TRUE,0.0459846796638374,0.032083754743734,3639.29115357396,571368.711111111,NA,NA,0.162400016361893,0.0867043218470168,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,35323.6076404714,4058.02454211352,418.733388539565,9.70617797528563,9.70617797528563,0.103027165022757,0.103027165022757,3,FALSE,9.76197003096509,0.00773291176544464,9.64019501757541,9.8837052110234,0.183277054044761
"46","facebook_I",35253.7150888433,855489.541271543,0.00295030890113517,5448.97796988244,0.00164449547483843,10573.1709881724,0.00113469070972745,2643.2927470431,0.00113469070972745,TRUE,0.0260790073288395,0.0305241169532398,2063.92871190257,324036.807768703,7931316.89352431,4246971.10201491,0.0250516346028776,0.0127526318513613,1,0.9470701752987,NA,NA,0.0517870558108464,NA,NA,0.0517870558108464,0.0214223383403535,0,38875.118885682,0.000493734034658563,65481090.2533626,1e-04,"1_161_5",1,161,5,1125,1,5448.97796988244,2115.91047486424,51.9817629616778,2.64009989223876,2.64009989223876,0.378773546766073,0.378773546766073,3,FALSE,2.62065070349456,0.0851289831014833,1.28159420891883,3.96231471522362,0.00418423472504297
